"A1" "A2" "A3" "A4" "A6" "A10" "A11" "A14" "A15" "A16" "A19" "A20" "A24" "A26" "A28" "A29" "A33" "A34" "A36" "A37" "A38" "A39" "A41" "A42" "A43" "A46" "A48" "A49" "A51" "A57" "A60" "A61" "A62" "A63" "A64" "A66" "A68" "A69" "A70" "A76" "A79" "A81" "A82" "A83" "A85" "A86" "A89" "A90" "A92" "A94" "A97" "A98" "A99" "B2" "B3" "B5" "B6" "B10" "B11" "B12" "B18" "B19" "B21" "B22" "B23" "B24" "B26" "B28" "B29" "B31" "B33" "B37" "B38" "B40" "B42" "B43" "B44" "B45" "B46" "B47" "B48" "B51" "B53" "B55" "B56" "B63" "B66" "B67" "B69" "B70" "B71" "B75" "B76" "B78" "B79" "B83" "B87" "B88" "B90" "B91" "B92" "B95" "B100"
"A19" 0.582317590350558 0.343488409130009 0.506933181963183 0.547843625964095 0.573061056256339 0.303991678956458 0.52523519654418 0.550467631642608 0.423973974149597 0.573891860551077 0.110457502993221 0.499591379449609 0.604070299396233 0.46395691852919 0.315261724563024 0.455201280100364 0.554746306481834 0.465112970970032 0.382740228959529 0.42179545902004 0.462376423801338 0.306030516213383 0.525710952232869 0.446770033098019 0.484972057528944 0.633495953705909 0.512998714917339 0.495072791169241 0.410457857823225 0.542465933664199 0.336875942992716 0.283012583920383 0.610677821670334 0.376270521091127 0.53443111320476 0.524732506995649 0.485422408563458 0.603712739576078 0.402472598859997 0.361137190346193 0.612877376370586 0.465991671839625 0.413165213753679 0.483137507516431 0.686839948696994 0.313911519909629 0.387635868296009 0.550852729530687 0.541652599962925 0.579616863468574 0.419745781929644 0.469172084666473 0.557087905966731 0.51278207461654 0.476936551095807 0.415059138539102 0.532437600056968 0.448650156673198 0.454460198579212 0.398634823501257 0.483290367511455 0.541634391294368 0.463854155738026 0.414972834077812 0.598814658941333 0.48237533068257 0.548743979761657 0.356707326279615 0.445590988389611 0.585179081733236 0.719154302364421 0.630423273883899 0.678268224904538 0.563574534514253 0.618068475164972 0.628992179277654 0.360185483570957 0.468705016461129 0.446761991789097 0.442273353295235 0.416967647530279 0.551488595323602 0.538180255325545 0.463336158930426 0.456971852601393 0.592101357876706 0.564208132911914 0.475420576084052 0.396117177217287 0.549611241435069 0.651508909242873 0.551322520925432 0.537942297789752 0.556712971806383 0.428754714639026 0.465457110510248 0.537967430090477 0.595636404401193 0.568404143625692 0.585420854894699 0.533187971398759 0.571387259971548 0.523148546300414
"A20" 0.447633211300408 0.416645607332119 0.374545803279256 0.356697187996967 0.402327894150949 0.380858576287805 0.511953886487395 0.285676903483341 0.363539019690154 0.542148971386627 0.499591379449609 0.132802103102799 0.532723049903136 0.359884050134213 0.472118639637718 0.419833593927551 0.473550536446829 0.376396608218764 0.530557886897659 0.360149780503028 0.379670521197669 0.433044636568885 0.534932402609828 0.366140273284541 0.473774138152354 0.476690597248431 0.354416507290138 0.31205188536439 0.567421755048002 0.335938493211188 0.394363940879913 0.366355289547393 0.505953103921895 0.3263306488162 0.501737408235726 0.417033639709005 0.375000089986948 0.380071735917995 0.430010446766311 0.534477994787004 0.462315343856651 0.357341408074881 0.417938291009023 0.328107829915596 0.421109914568777 0.434997501734351 0.498068451217303 0.572501068899749 0.306189205729985 0.459505633178522 0.527733012369669 0.352430025195474 0.458800338856617 0.637066803674199 0.534389345254354 0.593994986969701 0.611231363385538 0.617128722509754 0.534312894527679 0.435627553320268 0.519553230766109 0.536402065711207 0.471998079156478 0.599636703961025 0.617584491713713 0.621163607449763 0.57664321294224 0.417162727124145 0.545917812011758 0.602062441884558 0.733183853473416 0.620887206098144 0.682100787493998 0.503870531837218 0.498067132664361 0.621330280805521 0.617092158542699 0.464983969130327 0.481180080213537 0.477707285205587 0.547508484240036 0.604634226831098 0.498158773361587 0.596859272556628 0.489252155047286 0.648727562183177 0.558417272011347 0.521251605100885 0.472862774962543 0.673991317278074 0.442836819146512 0.479382426300675 0.617466690555727 0.594333452654997 0.567677053001495 0.588427132122004 0.634336867575067 0.61675700409157 0.544806366993932 0.696753414416592 0.59894158698705 0.593099093133964 0.547991278270739
"A24" 0.2703376991594 0.463197918761327 0.439090882129809 0.298064705890974 0.417533297782854 0.543437211283092 0.50849762110301 0.458664989418187 0.499518468298698 0.464262772078219 0.604070299396233 0.532723049903136 0.106755801071488 0.426714461581119 0.62832620358933 0.56215257028405 0.384917162229721 0.560465670123885 0.517935134710451 0.331528419936109 0.528338689966362 0.563531023823922 0.457970782364094 0.456799598831943 0.426188203966402 0.388226063866641 0.411440279318775 0.460157353451383 0.330509040371112 0.330754525586967 0.536760897821996 0.489294195722089 0.405906876313395 0.44071590181309 0.328093055909599 0.336161154249757 0.398046274088142 0.408425908606678 0.5099388349381 0.380358971183878 0.433150326731271 0.569858536559921 0.657818335920131 0.458627861358386 0.289076721835427 0.389841748509863 0.473842192777598 0.20198062379782 0.456941439333545 0.271624312529008 0.46555232984045 0.543450108317586 0.342857278978443 0.767064319167874 0.532186877618536 0.666928035062979 0.668861640640045 0.639330334745916 0.622801661106729 0.545279703191288 0.623840463174811 0.473238020708396 0.556913606429254 0.638454866131999 0.652833242764215 0.637066385478926 0.652006684206533 0.45119708525242 0.657530554314625 0.574776696121009 0.737681867574263 0.645056491852369 0.738695675180658 0.511703032958541 0.537154319436012 0.657006406721329 0.786300525171022 0.54414795892795 0.458828713457039 0.627950607670622 0.524726972966706 0.588663773483403 0.517597160006438 0.805459000395514 0.575411691478098 0.589055800880003 0.537783539694872 0.57406959383979 0.517772547954151 0.534030839176766 0.50570410618437 0.504190028048438 0.55646317638122 0.662266463779259 0.621160055879605 0.577179524740753 0.732103375591162 0.673540460092295 0.545807791937546 0.708669530166795 0.582103418507296 0.676276774082071 0.538137136562369
"A26" 0.453643457312091 0.446076945853 0.377390407409592 0.393205550944324 0.370964781687579 0.410743100440102 0.394231810317845 0.344129946963521 0.363418878666724 0.663209054024326 0.46395691852919 0.359884050134213 0.426714461581119 0.0935983652331545 0.487464165807435 0.433165647190988 0.38692631514736 0.325786718714524 0.496740643532799 0.344119984306911 0.479482770510972 0.441246540620672 0.491394237768549 0.446178387930411 0.373860624294577 0.564652231524107 0.414590364777213 0.307473712817026 0.572793735766209 0.428937831826467 0.523206498812785 0.394339919453275 0.462242423642488 0.298804556180029 0.5542821501017 0.539148132149977 0.374197985493567 0.55427202739775 0.426375248456238 0.498662217975258 0.50803795847543 0.522309251769805 0.496151681293782 0.363266627393099 0.413478082388727 0.317533969166935 0.454442359504984 0.439837197931206 0.252867207741865 0.503520670542209 0.510060552760348 0.44084410245774 0.488660869825511 0.659763669091883 0.594959515788425 0.548262573510378 0.653245390528583 0.676049248634709 0.524420864386002 0.432504326571329 0.578339982767177 0.480631280246211 0.532647612758171 0.618210657880242 0.631930702950559 0.647756365842459 0.616354005127373 0.410959781084619 0.604704610545166 0.626741307095389 0.717868127963312 0.586460680651291 0.734441459935699 0.57256315746208 0.602334566119815 0.652662870284946 0.638542806277972 0.494307432177765 0.423277136647768 0.473126868720027 0.544152049203959 0.557901930839697 0.555960690249563 0.55887466708889 0.568693215415903 0.590151147075674 0.573274909233831 0.549424622824023 0.38031477042072 0.62364280534632 0.477660709855202 0.502374822388099 0.615116812488644 0.545594216555166 0.530768629266952 0.589157277112659 0.629426082700448 0.553531878974737 0.493086278248735 0.661767953082434 0.637351561642346 0.648793381182121 0.624225891076173
"A28" 0.593801184328853 0.483713716947564 0.46615649720209 0.535268992875675 0.552390864240947 0.280922223696992 0.368933034920829 0.410210339786895 0.325824115361593 0.448386815968182 0.315261724563024 0.472118639637718 0.62832620358933 0.487464165807435 0.126686317577128 0.391188551373988 0.554763586736269 0.513747938449013 0.370582291545856 0.333108773424265 0.436685607605297 0.363634581370323 0.461323888878746 0.411059578527156 0.518551933984642 0.736568508151308 0.456694102358654 0.417394421019002 0.508225244091027 0.447502252993239 0.281570966236852 0.330823886238079 0.566438077105965 0.352575731637214 0.570436607354591 0.555758515915182 0.440328438518874 0.561095359135474 0.593195520260993 0.474315669102811 0.657044886846609 0.330146077687985 0.365752714060848 0.492644550476756 0.696557111532637 0.509077113070636 0.387076745946268 0.571764574256411 0.488588029457729 0.615629501375201 0.334573039940239 0.527413210011056 0.662048204018031 0.571688288862499 0.556724161137251 0.42272764743797 0.595935355602375 0.494109367400469 0.522405936831511 0.477666495262507 0.608636590861714 0.622604255667075 0.516586670543533 0.488124478877191 0.626273462671578 0.578750601495637 0.56701999358202 0.453969803427208 0.497558315232416 0.629045289738857 0.775288474057832 0.698025200067235 0.749718764236981 0.659013116513755 0.594227340857203 0.737290301791355 0.454666604168733 0.536849622194768 0.479105598067132 0.413298095151693 0.574548525724309 0.609335952485064 0.657933164970068 0.508978689625942 0.5747817692203 0.708771945655235 0.668097805235259 0.608621326148771 0.375109608497207 0.593765554758265 0.633105450584974 0.645267777870823 0.585376755158702 0.634431899307382 0.4741676629443 0.516114305749298 0.48981922472813 0.657493635904654 0.573929031877466 0.702173062270301 0.659114648885998 0.691840425860977 0.543817956580056
"A29" 0.453371582596682 0.40727885074874 0.451438980015766 0.477955186114983 0.521040707558434 0.422787299502953 0.423033189203553 0.437365028439749 0.244517855710867 0.659918361163749 0.455201280100364 0.419833593927551 0.56215257028405 0.433165647190988 0.391188551373988 0.144811279010905 0.455392033345547 0.35650362788569 0.353895547124609 0.298663044352087 0.379131583921072 0.426119914512945 0.471174738166704 0.341340300482452 0.551079721869322 0.560730165483116 0.425771772740214 0.403544031292475 0.538905610034183 0.453286298419942 0.390272274404875 0.320009085759854 0.495026510248638 0.391202928756816 0.548008194491472 0.592331809517878 0.423731424679396 0.570371516611421 0.501069339873655 0.506184186032423 0.485165697228437 0.313246027815843 0.503515544603239 0.507568449380925 0.586728603622168 0.349307067932429 0.321406111444253 0.516304218394194 0.384920370742126 0.566241834996686 0.473484755330808 0.35158302352401 0.500912813406902 0.538725775608116 0.565498540826909 0.66933426151198 0.65340743123073 0.648250151287834 0.530197336449084 0.476449962680107 0.523934317588366 0.476901845413407 0.629440111424994 0.694135640705297 0.584995120676745 0.526897880867477 0.594331183279862 0.499543622327689 0.639744938254498 0.653612569346828 0.640085062097069 0.617979685962509 0.749910207450471 0.607399123135148 0.723454521483465 0.542127685324041 0.533043108693698 0.536933391361165 0.416180208828968 0.458967116411701 0.479106780932808 0.531200292053517 0.49074777108139 0.497394712328422 0.503756674724082 0.466602904037776 0.586741088389623 0.389825145140972 0.353343945780971 0.592308856569501 0.577519160493297 0.516645481836925 0.569898172850035 0.512175496852484 0.527987282862924 0.646575972584383 0.653976085662651 0.494880940615971 0.463161511111882 0.613007516824876 0.629830645106876 0.572378237199216 0.602131539852907
"A33" 0.391988220280402 0.508581403931317 0.377609981976532 0.466444015383265 0.464812533501653 0.532291468407929 0.474254934569115 0.55073527270147 0.417879193902373 0.624486211554492 0.554746306481834 0.473550536446829 0.384917162229721 0.38692631514736 0.554763586736269 0.455392033345547 0.0940685444765627 0.468001183729726 0.470211806650117 0.337320841399511 0.360674359647296 0.572943574960369 0.388390755593108 0.371126985068841 0.407826670162531 0.461177316841382 0.332695162412164 0.458196158609227 0.439865295010562 0.503557140620621 0.519998441841352 0.484458838467615 0.430229735154958 0.431137608309247 0.537697181220156 0.455554486929143 0.400091012055454 0.486098587877224 0.659309062527234 0.522079998277379 0.27627029052842 0.477631530407742 0.555604814699752 0.327441006159504 0.416612584354429 0.370591821728331 0.474002357465582 0.336011882949315 0.287674336094319 0.413910580160779 0.488739665795372 0.386820432947011 0.340538530788532 0.69126737658609 0.558446724637627 0.671247319133677 0.606008909714552 0.614030485533433 0.588451913211137 0.572887536041256 0.613688603385736 0.367795363804461 0.565048893979759 0.610012949507463 0.612491579248805 0.53369421786499 0.631210677971466 0.476947798620435 0.679955667181525 0.588122793475991 0.609186660336413 0.550697341419393 0.677656196355307 0.492658024861661 0.558941482500242 0.64208756708766 0.679124679677185 0.587890450196781 0.477664976270886 0.483277627683504 0.624777566745707 0.584845083294604 0.499419905378837 0.69592380745482 0.609133303493993 0.540344808601119 0.614792737441956 0.57773183031804 0.525461857494557 0.498946886048437 0.57154750299717 0.456392456650024 0.526909642390625 0.645348495011169 0.585245044035184 0.546891903498535 0.694546645719596 0.572197847434587 0.607156786929073 0.618221527966955 0.586497068710692 0.676949047380035 0.544608239493247
"A34" 0.538550690476669 0.420060546647863 0.350539334640154 0.424849119318298 0.444453716427847 0.486630219063323 0.398000205746171 0.45171728901743 0.343240401537366 0.687884632428356 0.465112970970032 0.376396608218764 0.560465670123885 0.325786718714524 0.513747938449013 0.35650362788569 0.468001183729726 0.114755982878723 0.547168930067604 0.357079283608586 0.386638267422994 0.448205111039595 0.374990731626648 0.48406798150746 0.381751600307651 0.564606292977725 0.368866416351638 0.363551783086059 0.54081968364169 0.485610776085856 0.504861198913795 0.326593636227464 0.508474099113164 0.389783241589022 0.529603567627222 0.590065739370902 0.429315392941353 0.549165588816679 0.418796714669949 0.457853673353261 0.477071131601056 0.454323857768075 0.539035642030915 0.404578119728746 0.570494363217466 0.35295298924899 0.504279331340873 0.439770485967612 0.276383438567026 0.543020305604639 0.580086912668061 0.334864856908011 0.478951603479989 0.591938059803276 0.587821610507952 0.598521349080313 0.670638605609436 0.564083404265465 0.516995966330275 0.444034598081635 0.525224597091184 0.470467766345896 0.54012103656322 0.656057664790406 0.523654861320021 0.533120832023455 0.561892250807753 0.418419171997421 0.613994717803289 0.646417973601987 0.654259999846058 0.628332644946952 0.70621755604805 0.579274057777791 0.626658876553964 0.536056289120388 0.578514864042791 0.521775096393617 0.435446152552552 0.486666032601991 0.400593861317918 0.549368430014874 0.52685924293281 0.542596889680197 0.489212872177158 0.46641776994567 0.483976294548695 0.466364363802722 0.368745482340053 0.567700233495888 0.486091860219481 0.552492928435989 0.597046465329171 0.484552932266877 0.531571651899445 0.573505084601738 0.603176330151242 0.544056170579644 0.45420745466167 0.568962673656605 0.585436070115368 0.540003055297144 0.526135984049543
"A36" 0.356893024861827 0.365693361831438 0.503513603032388 0.448071277510661 0.560836080270238 0.40001152666567 0.344539913079302 0.424170702074458 0.403144393731132 0.487540420946221 0.382740228959529 0.530557886897659 0.517935134710451 0.496740643532799 0.370582291545856 0.353895547124609 0.470211806650117 0.547168930067604 0.11672863821193 0.424126043779597 0.479797374184834 0.28772498468198 0.601798504109999 0.517803319213333 0.507896039057741 0.628756377869649 0.562562774397995 0.432075683353703 0.349326562593532 0.430560175412205 0.417445852082292 0.385168392771875 0.439393291998256 0.356457040592422 0.467010521325084 0.542021181776031 0.468013130254114 0.492503582827697 0.453330083083221 0.407542780437897 0.576751645299337 0.340419605493259 0.487642189414811 0.557993891510608 0.594060345184175 0.424678208379715 0.130818541981536 0.501977378612382 0.511914958124288 0.523795191923983 0.350739034021795 0.535799529080464 0.570979388474291 0.553305981581785 0.628521659563667 0.598240559172076 0.643104023831509 0.601204271664341 0.648623359048972 0.545387447691018 0.584522734608877 0.65214250014283 0.609329571451197 0.624453930879844 0.713184446220807 0.525081513054408 0.632055983241678 0.51210770423738 0.605860822096723 0.727664708867899 0.81957908229619 0.735234148464182 0.793151678263044 0.638257377205569 0.693359470579401 0.670636626539513 0.46914964297174 0.620228287115893 0.552575381654338 0.500009817136817 0.585082709348079 0.689514347373709 0.603850083302547 0.525256213327288 0.651633166379429 0.645408670226876 0.714242159923663 0.526220317966342 0.473480224816702 0.687860576640911 0.73742473529424 0.653861152250306 0.716777689506314 0.596975439092236 0.572232005917566 0.616480921680319 0.621645396761301 0.692836625755716 0.650897360113956 0.702312380866868 0.622180450005603 0.625537232412841 0.600315172039839
"A37" 0.389900902850536 0.37775747563205 0.258483716726913 0.257363549509969 0.341913079907857 0.364592212116195 0.36495355723356 0.365953501470007 0.22072450839657 0.460512399538809 0.42179545902004 0.360149780503028 0.331528419936109 0.344119984306911 0.333108773424265 0.298663044352087 0.337320841399511 0.357079283608586 0.424126043779597 0.0486137871122384 0.308996600631093 0.428469342664822 0.371621337189402 0.269688422105137 0.379208479039905 0.50627161297307 0.272754850732661 0.302544899384623 0.398781355399484 0.255536232467623 0.313764424928764 0.28726444109014 0.385070891876195 0.226441391367659 0.417912979784156 0.345955865255477 0.219551120295505 0.410972847047453 0.5366580223794 0.438712342522933 0.410758934668085 0.348342617676286 0.478809440559407 0.315710076166742 0.452735964604095 0.246204932945572 0.387552011261728 0.273266975579602 0.271178290800703 0.363499506123229 0.358428726727311 0.340755697649291 0.399467951946543 0.652369111494241 0.482394395995359 0.506495911938615 0.608945603849937 0.551570780255932 0.494729771191728 0.394954208219335 0.566057731109369 0.389566740615676 0.426309821788618 0.534973601345416 0.542935466930174 0.547099737611751 0.548024681574777 0.292930528582631 0.535479325816746 0.541029024020311 0.664805997673812 0.561936937473234 0.700834369790057 0.493418494552041 0.519753681257109 0.60392887384121 0.591262024620504 0.410748733197787 0.312595400762615 0.418296931435772 0.402438971082017 0.503724813250458 0.472012966701135 0.599568590752399 0.513550894266315 0.545488924039146 0.497253786549556 0.468028811723496 0.320987557667682 0.484894736691476 0.425164372095582 0.452265396949358 0.500616937783918 0.557793838809067 0.444518822052599 0.475919236705854 0.555605805927275 0.556137482178358 0.477054616859469 0.618002765664846 0.547632867347696 0.626543617233031 0.474551708960392
"A38" 0.496553066182822 0.391755820812137 0.369053926410163 0.444957308640428 0.489517391339842 0.438123063981968 0.437802405484968 0.442225150591656 0.378491051893207 0.593396121798055 0.462376423801338 0.379670521197669 0.528338689966362 0.479482770510972 0.436685607605297 0.379131583921072 0.360674359647296 0.386638267422994 0.479797374184834 0.308996600631093 0.0908259365792788 0.56486843340138 0.414539027965994 0.219870499412602 0.521309280863213 0.451786957674837 0.326847738429579 0.371941222408189 0.43550261794046 0.433642251075371 0.303944016958726 0.453332709436928 0.42169954284356 0.441287819095639 0.604630307197095 0.456215199147419 0.242878062097637 0.477374602642466 0.559054886092429 0.411723263690426 0.408431482125203 0.307943937781503 0.449410050005783 0.34409939447109 0.597091449334132 0.327409237080339 0.496291828585246 0.463952576304778 0.33300770289769 0.512271009692933 0.42018703673231 0.229957803822917 0.430031860351763 0.695883084645417 0.558730890059607 0.51038722724309 0.551773644219068 0.591062827502014 0.572284047488096 0.488115783366941 0.556284949043157 0.405372455446348 0.418018558226643 0.56379829205699 0.585042756510405 0.494742082178083 0.664980699274407 0.384943147007754 0.527083442217347 0.546561834045762 0.599582425033042 0.549454947580273 0.633814797954483 0.474292844007696 0.566394441606107 0.55968433636404 0.535897418392709 0.474216992997018 0.469678460896219 0.477822474883111 0.39481472228818 0.588032620563404 0.452423819504715 0.548849815201561 0.553669027315153 0.547149405160242 0.547285640208557 0.451706362174844 0.487093645858892 0.508384660875707 0.523664575932197 0.446551967909502 0.511825302476402 0.539799078678185 0.472256079279264 0.502079045201655 0.666755519890317 0.578751143557379 0.586642245966219 0.566139695565989 0.517485958271396 0.585672090985462 0.53283494464946
"A39" 0.45294099052584 0.358909762054638 0.406698391159012 0.422021849575583 0.525568608951128 0.369904092867962 0.357294254772993 0.373771160022056 0.343735866863091 0.485385971565055 0.306030516213383 0.433044636568885 0.563531023823922 0.441246540620672 0.363634581370323 0.426119914512945 0.572943574960369 0.448205111039595 0.28772498468198 0.428469342664822 0.56486843340138 0.112516351609713 0.597186409964752 0.55488922708294 0.462887633511437 0.635025091569663 0.517570438289121 0.33575418722239 0.39409098738432 0.452072914762577 0.465661811290798 0.341734008798597 0.486011105925139 0.303200300625157 0.48943195085379 0.516742560639061 0.532641194690932 0.471955300050201 0.348810642218961 0.403278674504684 0.636636002091669 0.47538549023823 0.466148444292146 0.484168187558998 0.545934106963471 0.415882083766258 0.237951079496346 0.507773073549944 0.476708725372684 0.487905571863936 0.467581915019181 0.528178627069058 0.625399893714191 0.521635541589864 0.585428683215745 0.57540287024393 0.674808574679924 0.574009187552512 0.611831419732858 0.496067098738198 0.564699461212322 0.663466272901249 0.60795999322947 0.570017770576294 0.716450757209376 0.58411467670707 0.619768807458205 0.473946841517227 0.601642645712893 0.72620744622437 0.873557773915014 0.765750024704797 0.820518287581373 0.644415433544037 0.684375883407623 0.690835674805789 0.465369649574266 0.567968975018314 0.507272675003067 0.53546405381275 0.570502713240756 0.661701349668723 0.60846974373506 0.566190652610677 0.60542584953358 0.660530499369235 0.66526073342074 0.539247152278294 0.414642595927353 0.697666267904286 0.676057520350468 0.666794335662439 0.731131508873157 0.609550942389421 0.576809741108243 0.615691895211471 0.597921404973675 0.708577435464465 0.60972993417701 0.730577702925637 0.607436444481354 0.639709052894688 0.595011351341212
"A41" 0.608653151757113 0.549889266668864 0.368382887285231 0.483783667363961 0.530873263558521 0.598364885641895 0.449389871527956 0.578695342264087 0.348020757867117 0.475186849162514 0.525710952232869 0.534932402609828 0.457970782364094 0.491394237768549 0.461323888878746 0.471174738166704 0.388390755593108 0.374990731626648 0.601798504109999 0.371621337189402 0.414539027965994 0.597186409964752 0.109995349695286 0.50827992822011 0.408099688589777 0.543519231174276 0.397811780491807 0.508483035955597 0.503677917433188 0.566605797362161 0.407055191064763 0.399667747555797 0.642718409720234 0.505365004226247 0.501675981627122 0.539904792817907 0.402735112123405 0.492899212470929 0.612462940796268 0.47447734823045 0.498275687442668 0.481893809403161 0.637324811303022 0.398355576852972 0.508733925533631 0.499720947561095 0.613175509986989 0.34897309768805 0.390768067625398 0.420135079795314 0.435061391199299 0.509462550167436 0.472551341846211 0.692403994241232 0.470374021157233 0.58784622400227 0.563534177217649 0.492217802639707 0.495001466039023 0.515296979472145 0.590640822402251 0.413855082918854 0.538303444062134 0.584347078695945 0.497926624965887 0.499593867716861 0.531933211752869 0.47782986960126 0.564250076078734 0.49300057197045 0.573153842507623 0.575389234749021 0.647336516051298 0.564180072827858 0.539042117957474 0.621527670953776 0.652886450064224 0.533438268960695 0.40752943559389 0.456339108169912 0.495642061442137 0.494455410514926 0.539938930331114 0.675129918798907 0.479152820603707 0.507455473031639 0.522266883916251 0.550337556779376 0.442601702370244 0.387553375638435 0.55509886867644 0.519840338251359 0.393783252032902 0.640608385357825 0.483446395998976 0.469436498661544 0.600779751494805 0.534183569506974 0.479047102307948 0.570741066760527 0.64448291778943 0.653562580560672 0.439871574095688
"A42" 0.366712138188334 0.391848550475935 0.466569423106043 0.474019343668974 0.402461230261986 0.348403118703142 0.470732583191052 0.365471692720805 0.369532662628121 0.551271407120694 0.446770033098019 0.366140273284541 0.456799598831943 0.446178387930411 0.411059578527156 0.341340300482452 0.371126985068841 0.48406798150746 0.517803319213333 0.269688422105137 0.219870499412602 0.55488922708294 0.50827992822011 0.0933613945241616 0.380637486213648 0.405719576504123 0.342835238425887 0.448848331072804 0.378710791829651 0.360844941286896 0.32022793396758 0.47600682947783 0.350927014608923 0.296147095336383 0.596523147304753 0.375341671065954 0.25332548023629 0.508072921122685 0.565912728518751 0.442533152295596 0.380860122025665 0.376817531553358 0.442678978320123 0.470214005423799 0.519012543891761 0.303840046095644 0.469069165692799 0.454415701022525 0.336098327822257 0.542458495078021 0.427015939371101 0.207555434238014 0.453953329679924 0.55682251078499 0.497601052596984 0.575691645828248 0.569055979276742 0.584362618936876 0.461442982172281 0.459419472615899 0.452671005192443 0.318485171837153 0.514414215401935 0.479730783033207 0.63403540078308 0.555077136727654 0.694677465356414 0.384182257648165 0.617837171589723 0.581682338000167 0.627914836334965 0.531484670527283 0.669246990917409 0.40311662063678 0.636824218644981 0.512385171855525 0.565381418539449 0.483272761262736 0.509182257648165 0.580322522869229 0.508987190116053 0.504262497384135 0.361895266653188 0.623398960676766 0.458002981108799 0.503598941778185 0.490752588083739 0.4793064646961 0.550845418288226 0.564952383655488 0.576696251486928 0.32582359930333 0.520032631076473 0.499000963303562 0.564952383655488 0.542230783033207 0.74011852129949 0.478510688550407 0.575785778166308 0.615375154800058 0.364756318005577 0.523376795131674 0.604730783033207
